0,0
0.5,0
1.0,0
1.5,0
2.0,0
2.5,2
3.0,3
3.5,3
4.0,6
4.5,8
5.0,8
5.5,10
6.0,10
6.5,10
7.0,12
7.5,15
8.0,15
8.5,17
9.0,17
9.5,20
10.0,20
10.5,21
11.0,22
11.5,22
12.0,23
12.5,23
13.0,24
13.5,24
14.0,24
14.5,25
15.0,26
15.5,27
16.0,27
16.5,28
17.0,28
17.5,28
18.0,29
18.5,29
19.0,29
19.5,30
