0,50
0.5,50
1.0,50
1.5,50
2.0,50
2.5,50
3.0,50
3.5,50
4.0,50
4.5,50
5.0,50
5.5,49
6.0,48
6.5,47
7.0,45
7.5,43
8.0,41
8.5,39
9.0,37
9.5,34
10.0,32
10.5,30
11.0,28
11.5,26
12.0,24
12.5,22
13.0,20
13.5,18
14.0,16
14.5,14
15.0,12
15.5,10
16.0,9
16.5,8
17.0,7
17.5,6
18.0,5
18.5,4
19.0,2
19.5,1
20.0,0
